id,label,Americas,Africa_Europe,Asia_Australia,ratioAmericas,ratioAfrica_Europe,ratioAsia_Australia,ratioMax,total
affect,Africa_Europe,3,5,1,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.5555555555555556,9
voit,Africa_Europe,1,5,0,0.16666666666666666,0.8333333333333334,0.0,0.8333333333333334,6
voir,Africa_Europe,2,17,0,0.10526315789473684,0.8947368421052632,0.0,0.8947368421052632,19
vois,Africa_Europe,1,8,0,0.1111111111111111,0.8888888888888888,0.0,0.8888888888888888,9
vast,Africa_Europe,0,5,1,0.0,0.8333333333333334,0.16666666666666666,0.8333333333333334,6
programas,Americas,1,0,0,1.0,0.0,0.0,1.0,1
الأرض,Africa_Europe,0,11,0,0.0,1.0,0.0,1.0,11
نشر,Africa_Europe,0,8,0,0.0,1.0,0.0,1.0,8
sangre,Americas,7,2,0,0.7777777777777778,0.2222222222222222,0.0,0.7777777777777778,9
มาถ,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
skills,Americas,17,6,1,0.7083333333333334,0.25,0.041666666666666664,0.7083333333333334,24
อารมณ,Asia_Australia,0,0,2,0.0,0.0,1.0,1.0,2
rex,Asia_Australia,1,0,2,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,3
companies,Americas,7,6,1,0.5,0.42857142857142855,0.07142857142857142,0.5,14
solution,Africa_Europe,5,8,3,0.3125,0.5,0.1875,0.5,16
sextou,Americas,21,0,0,1.0,0.0,0.0,1.0,21
conocí,Americas,4,0,0,1.0,0.0,0.0,1.0,4
elegir,Americas,9,1,0,0.9,0.1,0.0,0.9,10
umarım,Africa_Europe,1,12,0,0.07692307692307693,0.9230769230769231,0.0,0.9230769230769231,13
europea,Americas,2,0,0,1.0,0.0,0.0,1.0,2
comenzó,Americas,1,0,0,1.0,0.0,0.0,1.0,1
#uel,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
ups,Americas,23,1,0,0.9583333333333334,0.041666666666666664,0.0,0.9583333333333334,24
segurança,Americas,4,0,0,1.0,0.0,0.0,1.0,4
clothes,Americas,20,11,1,0.625,0.34375,0.03125,0.625,32
10k,Americas,4,2,3,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.4444444444444444,9
pleure,Africa_Europe,0,3,0,0.0,1.0,0.0,1.0,3
force,Americas,20,13,6,0.5128205128205128,0.3333333333333333,0.15384615384615385,0.5128205128205128,39
نحب,Africa_Europe,0,4,0,0.0,1.0,0.0,1.0,4
اسمه,Africa_Europe,0,4,0,0.0,1.0,0.0,1.0,4
10m,Americas,1,0,0,1.0,0.0,0.0,1.0,1
الجزء,Africa_Europe,0,2,0,0.0,1.0,0.0,1.0,2
warns,Americas,1,0,0,1.0,0.0,0.0,1.0,1
histoire,Africa_Europe,0,7,0,0.0,1.0,0.0,1.0,7
ejemplo,Americas,20,6,0,0.7692307692307693,0.23076923076923078,0.0,0.7692307692307693,26
veriyor,Africa_Europe,0,4,0,0.0,1.0,0.0,1.0,4
necessarily,Americas,2,1,1,0.5,0.25,0.25,0.5,4
olvide,Americas,6,1,0,0.8571428571428571,0.14285714285714285,0.0,0.8571428571428571,7
10x,Americas,2,0,0,1.0,0.0,0.0,1.0,2
gatos,Americas,5,2,0,0.7142857142857143,0.2857142857142857,0.0,0.7142857142857143,7
sizin,Africa_Europe,1,20,0,0.047619047619047616,0.9523809523809523,0.0,0.9523809523809523,21
vieron,Americas,7,0,0,1.0,0.0,0.0,1.0,7
warna,Asia_Australia,0,0,6,0.0,0.0,1.0,1.0,6
olvido,Americas,3,2,0,0.6,0.4,0.0,0.6,5
patreon,Americas,2,0,0,1.0,0.0,0.0,1.0,2
números,Americas,6,4,0,0.6,0.4,0.0,0.6,10
pers,Americas,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3
even,Americas,382,140,44,0.6749116607773852,0.24734982332155478,0.07773851590106007,0.6749116607773852,566
neo,Africa_Europe,1,3,2,0.16666666666666666,0.5,0.3333333333333333,0.5,6
nel,Africa_Europe,3,20,0,0.13043478260869565,0.8695652173913043,0.0,0.8695652173913043,23
nem,Americas,405,16,0,0.9619952494061758,0.03800475059382423,0.0,0.9619952494061758,421
#justdrinkthxbkc,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
nek,Asia_Australia,0,3,9,0.0,0.25,0.75,0.75,12
tipo,Americas,84,14,1,0.8484848484848485,0.1414141414141414,0.010101010101010102,0.8484848484848485,99
wreck,Americas,7,1,1,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.7777777777777778,9
integrity,Americas,10,2,0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,12
meals,Americas,3,0,1,0.75,0.0,0.25,0.75,4
nee,Africa_Europe,2,14,2,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.7777777777777778,18
orchestra,Americas,1,0,0,1.0,0.0,0.0,1.0,1
bikini,Africa_Europe,0,3,0,0.0,1.0,0.0,1.0,3
asia,Africa_Europe,1,2,2,0.2,0.4,0.4,0.4,5
mila,Africa_Europe,1,2,0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,3
انت,Africa_Europe,1,53,0,0.018518518518518517,0.9814814814814815,0.0,0.9814814814814815,54
lights,Americas,43,11,2,0.7678571428571429,0.19642857142857142,0.03571428571428571,0.7678571428571429,56
sobra,Americas,5,0,3,0.625,0.0,0.375,0.625,8
اند,Africa_Europe,0,2,0,0.0,1.0,0.0,1.0,2
sobre,Americas,138,30,0,0.8214285714285714,0.17857142857142858,0.0,0.8214285714285714,168
ตโชค,Asia_Australia,1,0,8,0.1111111111111111,0.0,0.8888888888888888,0.8888888888888888,9
estuve,Americas,11,1,0,0.9166666666666666,0.08333333333333333,0.0,0.9166666666666666,12
new,Americas,528,159,91,0.6786632390745502,0.2043701799485861,0.11696658097686376,0.6786632390745502,778
tips,Americas,9,5,2,0.5625,0.3125,0.125,0.5625,16
poorly,Americas,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,3
ever,Americas,272,79,14,0.7452054794520548,0.21643835616438356,0.038356164383561646,0.7452054794520548,365
انا,Africa_Europe,2,141,0,0.013986013986013986,0.986013986013986,0.0,0.986013986013986,143
abou,Americas,2,1,2,0.4,0.2,0.4,0.4,5
mee,Africa_Europe,0,8,4,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,12
med,Africa_Europe,13,28,1,0.30952380952380953,0.6666666666666666,0.023809523809523808,0.6666666666666666,42
meg,Africa_Europe,3,8,0,0.2727272727272727,0.7272727272727273,0.0,0.7272727272727273,11
mamar,Americas,5,0,0,1.0,0.0,0.0,1.0,5
rainha,Americas,4,0,0,1.0,0.0,0.0,1.0,4
mec,Africa_Europe,5,9,0,0.35714285714285715,0.6428571428571429,0.0,0.6428571428571429,14
meb,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
memória,Americas,2,0,0,1.0,0.0,0.0,1.0,2
mel,Americas,3,0,0,1.0,0.0,0.0,1.0,3
meo,Americas,1,0,0,1.0,0.0,0.0,1.0,1
men,Americas,91,48,9,0.6148648648648649,0.32432432432432434,0.060810810810810814,0.6148648648648649,148
mei,Africa_Europe,2,3,3,0.25,0.375,0.375,0.375,8
حتى,Africa_Europe,1,66,1,0.014705882352941176,0.9705882352941176,0.014705882352941176,0.9705882352941176,68
sdds,Americas,33,0,0,1.0,0.0,0.0,1.0,33
านหน,Asia_Australia,0,0,4,0.0,0.0,1.0,1.0,4
meu,Americas,971,24,1,0.9748995983935743,0.024096385542168676,0.001004016064257028,0.9748995983935743,996
met,Africa_Europe,43,69,2,0.37719298245614036,0.6052631578947368,0.017543859649122806,0.6052631578947368,114
انو,Africa_Europe,0,4,0,0.0,1.0,0.0,1.0,4
nicht,Africa_Europe,0,81,0,0.0,1.0,0.0,1.0,81
mascarilla,Americas,4,3,0,0.5714285714285714,0.42857142857142855,0.0,0.5714285714285714,7
mes,Africa_Europe,28,39,0,0.417910447761194,0.582089552238806,0.0,0.582089552238806,67
mer,Africa_Europe,2,11,0,0.15384615384615385,0.8461538461538461,0.0,0.8461538461538461,13
active,Americas,6,2,3,0.5454545454545454,0.18181818181818182,0.2727272727272727,0.5454545454545454,11
انك,Africa_Europe,0,20,0,0.0,1.0,0.0,1.0,20
100,Americas,116,60,38,0.5420560747663551,0.2803738317757009,0.17757009345794392,0.5420560747663551,214
aren't,Americas,14,7,4,0.56,0.28,0.16,0.56,25
activa,Africa_Europe,1,2,0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,3
انه,Africa_Europe,0,17,0,0.0,1.0,0.0,1.0,17
105,Americas,4,2,0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,6
dry,Asia_Australia,6,6,7,0.3157894736842105,0.3157894736842105,0.3684210526315789,0.3684210526315789,19
@realdonaldtrump,Americas,537,47,19,0.8905472636815921,0.0779436152570481,0.03150912106135987,0.8905472636815921,603
animated,Americas,5,0,0,1.0,0.0,0.0,1.0,5
bakın,Africa_Europe,0,5,0,0.0,1.0,0.0,1.0,5
oro,Americas,11,5,0,0.6875,0.3125,0.0,0.6875,16
grands,Americas,1,0,0,1.0,0.0,0.0,1.0,1
cidade,Americas,31,0,0,1.0,0.0,0.0,1.0,31
jsuis,Africa_Europe,0,4,0,0.0,1.0,0.0,1.0,4
piercing,Americas,10,2,0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,12
الموضوع,Africa_Europe,0,11,0,0.0,1.0,0.0,1.0,11
omah,Africa_Europe,0,6,3,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,9
وزير,Africa_Europe,0,7,0,0.0,1.0,0.0,1.0,7
credit,Americas,33,7,1,0.8048780487804879,0.17073170731707318,0.024390243902439025,0.8048780487804879,41
harass,Americas,1,0,1,0.5,0.0,0.5,0.5,2
resto,Americas,35,1,2,0.9210526315789473,0.02631578947368421,0.05263157894736842,0.9210526315789473,38
omar,Americas,2,1,2,0.4,0.2,0.4,0.4,5
rezeki,Asia_Australia,0,0,9,0.0,0.0,1.0,1.0,9
dra,Americas,5,4,0,0.5555555555555556,0.4444444444444444,0.0,0.5555555555555556,9
الحمدلله,Africa_Europe,0,34,0,0.0,1.0,0.0,1.0,34
abierto,Americas,3,2,0,0.6,0.4,0.0,0.6,5
reste,Africa_Europe,1,7,0,0.125,0.875,0.0,0.875,8
yuri,Americas,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,3
joshua,Africa_Europe,3,5,2,0.3,0.5,0.2,0.5,10
wikipedia,Asia_Australia,2,0,3,0.4,0.0,0.6,0.6,5
fantastic,Africa_Europe,22,29,4,0.4,0.5272727272727272,0.07272727272727272,0.5272727272727272,55
besides,Americas,11,1,1,0.8461538461538461,0.07692307692307693,0.07692307692307693,0.8461538461538461,13
campaign,Americas,14,8,3,0.56,0.32,0.12,0.56,25
#mufc,Africa_Europe,0,1,1,0.0,0.5,0.5,0.5,2
pdm,Asia_Australia,0,2,6,0.0,0.25,0.75,0.75,8
morar,Americas,15,0,0,1.0,0.0,0.0,1.0,15
jujur,Asia_Australia,0,0,11,0.0,0.0,1.0,1.0,11
سال,Africa_Europe,0,3,2,0.0,0.6,0.4,0.6,5
sevgi,Africa_Europe,0,10,0,0.0,1.0,0.0,1.0,10
county,Americas,48,4,2,0.8888888888888888,0.07407407407407407,0.037037037037037035,0.8888888888888888,54
sağlık,Africa_Europe,0,20,0,0.0,1.0,0.0,1.0,20
moral,Americas,40,6,2,0.8333333333333334,0.125,0.041666666666666664,0.8333333333333334,48
guests,Americas,5,3,0,0.625,0.375,0.0,0.625,8
counts,Americas,13,2,1,0.8125,0.125,0.0625,0.8125,16
oni,Africa_Europe,0,2,1,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,3
tienes,Americas,26,14,0,0.65,0.35,0.0,0.65,40
nessuno,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
องเก,Asia_Australia,0,0,2,0.0,0.0,1.0,1.0,2
aşık,Africa_Europe,0,6,0,0.0,1.0,0.0,1.0,6
جعل,Africa_Europe,0,4,0,0.0,1.0,0.0,1.0,4
@randpaul,Americas,1,0,0,1.0,0.0,0.0,1.0,1
ore,Africa_Europe,0,3,1,0.0,0.75,0.25,0.75,4
cáncer,Americas,2,0,0,1.0,0.0,0.0,1.0,2
army,Americas,10,5,6,0.47619047619047616,0.23809523809523808,0.2857142857142857,0.47619047619047616,21
arms,Americas,7,3,0,0.7,0.3,0.0,0.7,10
maen,Asia_Australia,0,0,5,0.0,0.0,1.0,1.0,5
tela,Africa_Europe,5,8,0,0.38461538461538464,0.6153846153846154,0.0,0.6153846153846154,13
cali,Americas,7,1,0,0.875,0.125,0.0,0.875,8
12/25,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
edward,Americas,6,0,1,0.8571428571428571,0.0,0.14285714285714285,0.8571428571428571,7
call,Americas,183,46,22,0.7290836653386454,0.18326693227091634,0.08764940239043825,0.7290836653386454,251
calm,Americas,13,3,5,0.6190476190476191,0.14285714285714285,0.23809523809523808,0.6190476190476191,21
ellos,Americas,35,13,0,0.7291666666666666,0.2708333333333333,0.0,0.7291666666666666,48
recommend,Americas,65,3,5,0.8904109589041096,0.0410958904109589,0.0684931506849315,0.8904109589041096,73
survive,Americas,9,6,2,0.5294117647058824,0.35294117647058826,0.11764705882352941,0.5294117647058824,17
11:59,Americas,1,0,0,1.0,0.0,0.0,1.0,1
type,Americas,50,13,5,0.7352941176470589,0.19117647058823528,0.07352941176470588,0.7352941176470589,68
tell,Americas,190,69,15,0.6934306569343066,0.2518248175182482,0.05474452554744526,0.6934306569343066,274
química,Americas,3,1,0,0.75,0.25,0.0,0.75,4
parin,Asia_Australia,0,0,2,0.0,0.0,1.0,1.0,2
precioso,Africa_Europe,4,5,0,0.4444444444444444,0.5555555555555556,0.0,0.5555555555555556,9
snowden,Americas,4,1,0,0.8,0.2,0.0,0.8,5
году,Africa_Europe,0,1,1,0.0,0.5,0.5,0.5,2
supporters,Americas,16,9,1,0.6153846153846154,0.34615384615384615,0.038461538461538464,0.6153846153846154,26
مورد,Africa_Europe,0,2,0,0.0,1.0,0.0,1.0,2
demon,Americas,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,3
expose,Africa_Europe,2,3,2,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.42857142857142855,7
уже,Africa_Europe,2,23,2,0.07407407407407407,0.8518518518518519,0.07407407407407407,0.8518518518518519,27
wars,Americas,32,9,0,0.7804878048780488,0.21951219512195122,0.0,0.7804878048780488,41
impuestos,Americas,8,2,0,0.8,0.2,0.0,0.8,10
@genflynn,Americas,7,0,0,1.0,0.0,0.0,1.0,7
ทางน,Asia_Australia,0,0,2,0.0,0.0,1.0,1.0,2
berlin,Africa_Europe,0,6,0,0.0,1.0,0.0,1.0,6
warm,Americas,18,6,4,0.6428571428571429,0.21428571428571427,0.14285714285714285,0.6428571428571429,28
adult,Americas,10,5,2,0.5882352941176471,0.29411764705882354,0.11764705882352941,0.5882352941176471,17
ward,Americas,2,2,1,0.4,0.4,0.2,0.4,5
کنه,Africa_Europe,0,2,0,0.0,1.0,0.0,1.0,2
prioridad,Americas,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,3
melhorar,Americas,11,0,0,1.0,0.0,0.0,1.0,11
disappointing,Americas,7,3,0,0.7,0.3,0.0,0.7,10
flora,Americas,3,0,0,1.0,0.0,0.0,1.0,3
porém,Americas,28,0,0,1.0,0.0,0.0,1.0,28
room,Americas,54,11,10,0.72,0.14666666666666667,0.13333333333333333,0.72,75
rights,Americas,13,10,11,0.38235294117647056,0.29411764705882354,0.3235294117647059,0.38235294117647056,34
للحين,Africa_Europe,0,4,0,0.0,1.0,0.0,1.0,4
setup,Africa_Europe,1,2,0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,3
cousins,Americas,9,0,0,1.0,0.0,0.0,1.0,9
sogie,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
roof,Americas,6,6,0,0.5,0.5,0.0,0.5,12
اصلا,Africa_Europe,0,14,0,0.0,1.0,0.0,1.0,14
hizo,Americas,31,3,0,0.9117647058823529,0.08823529411764706,0.0,0.9117647058823529,34
movies,Americas,39,7,1,0.8297872340425532,0.14893617021276595,0.02127659574468085,0.8297872340425532,47
موسم,Asia_Australia,0,1,2,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,3
dunno,Americas,5,3,1,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.5555555555555556,9
akin,Asia_Australia,1,0,6,0.14285714285714285,0.0,0.8571428571428571,0.8571428571428571,7
وجميع,Africa_Europe,0,4,0,0.0,1.0,0.0,1.0,4
root,Americas,6,1,0,0.8571428571428571,0.14285714285714285,0.0,0.8571428571428571,7
أستغفر,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
vodka,Americas,6,4,0,0.6,0.4,0.0,0.6,10
seguirem,Americas,1,0,0,1.0,0.0,0.0,1.0,1
alasan,Africa_Europe,0,1,1,0.0,0.5,0.5,0.5,2
emergencia,Americas,9,0,0,1.0,0.0,0.0,1.0,9
thirsty,Americas,3,1,0,0.75,0.25,0.0,0.75,4
give,Americas,201,69,36,0.6568627450980392,0.22549019607843138,0.11764705882352941,0.6568627450980392,306
cartas,Americas,6,2,0,0.75,0.25,0.0,0.75,8
programming,Africa_Europe,1,2,1,0.25,0.5,0.25,0.5,4
laughs,Americas,4,0,0,1.0,0.0,0.0,1.0,4
stressing,Americas,4,2,0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,6
honey,Americas,12,2,5,0.631578947368421,0.10526315789473684,0.2631578947368421,0.631578947368421,19
"10,000",Americas,3,2,3,0.375,0.25,0.375,0.375,8
foods,Americas,7,0,4,0.6363636363636364,0.0,0.36363636363636365,0.6363636363636364,11
homie,Americas,13,2,0,0.8666666666666667,0.13333333333333333,0.0,0.8666666666666667,15
denger,Asia_Australia,0,0,3,0.0,0.0,1.0,1.0,3
abaixo,Americas,5,0,0,1.0,0.0,0.0,1.0,5
seoul,Asia_Australia,0,1,5,0.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,6
صدقت,Africa_Europe,0,2,0,0.0,1.0,0.0,1.0,2
เหน,Asia_Australia,0,0,8,0.0,0.0,1.0,1.0,8
ficha,Americas,4,0,0,1.0,0.0,0.0,1.0,4
decirle,Americas,10,2,0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,12
viejos,Americas,5,0,0,1.0,0.0,0.0,1.0,5
เหม,Asia_Australia,0,0,9,0.0,0.0,1.0,1.0,9
satu,Asia_Australia,0,0,36,0.0,0.0,1.0,1.0,36
titular,Americas,5,3,0,0.625,0.375,0.0,0.625,8
ministro,Americas,19,2,0,0.9047619047619048,0.09523809523809523,0.0,0.9047619047619048,21
earrings,Americas,2,2,0,0.5,0.5,0.0,0.5,4
soros,Americas,4,0,0,1.0,0.0,0.0,1.0,4
ric,Africa_Europe,0,2,0,0.0,1.0,0.0,1.0,2
kabul,Africa_Europe,0,8,1,0.0,0.8888888888888888,0.1111111111111111,0.8888888888888888,9
lütfen,Africa_Europe,0,27,0,0.0,1.0,0.0,1.0,27
amazing,Americas,146,72,36,0.5748031496062992,0.28346456692913385,0.14173228346456693,0.5748031496062992,254
@championsleague,Africa_Europe,0,2,1,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,3
confio,Americas,7,0,0,1.0,0.0,0.0,1.0,7
casal,Americas,16,0,0,1.0,0.0,0.0,1.0,16
answer,Americas,47,16,7,0.6714285714285714,0.22857142857142856,0.1,0.6714285714285714,70
sağ,Africa_Europe,0,5,0,0.0,1.0,0.0,1.0,5
quoi,Africa_Europe,1,35,0,0.027777777777777776,0.9722222222222222,0.0,0.9722222222222222,36
@capitalofficial,Americas,1,0,0,1.0,0.0,0.0,1.0,1
aurora,Americas,4,0,0,1.0,0.0,0.0,1.0,4
تجي,Africa_Europe,0,5,0,0.0,1.0,0.0,1.0,5
olması,Africa_Europe,0,6,0,0.0,1.0,0.0,1.0,6
gunna,Americas,6,2,0,0.75,0.25,0.0,0.75,8
البال,Africa_Europe,0,6,0,0.0,1.0,0.0,1.0,6
alegro,Americas,5,4,0,0.5555555555555556,0.4444444444444444,0.0,0.5555555555555556,9
minority,Americas,6,1,0,0.8571428571428571,0.14285714285714285,0.0,0.8571428571428571,7
ولم,Africa_Europe,0,6,0,0.0,1.0,0.0,1.0,6
하다가,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
segundos,Americas,8,3,0,0.7272727272727273,0.2727272727272727,0.0,0.7272727272727273,11
فيكم,Africa_Europe,0,4,0,0.0,1.0,0.0,1.0,4
alegra,Americas,3,0,0,1.0,0.0,0.0,1.0,3
@maspiyuo,Asia_Australia,0,0,2,0.0,0.0,1.0,1.0,2
loyalty,Americas,8,2,0,0.8,0.2,0.0,0.8,10
thankyou,Asia_Australia,1,5,7,0.07692307692307693,0.38461538461538464,0.5384615384615384,0.5384615384615384,13
grrr,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
ove,Africa_Europe,0,5,0,0.0,1.0,0.0,1.0,5
brands,Americas,1,0,0,1.0,0.0,0.0,1.0,1
president,Americas,135,30,10,0.7714285714285715,0.17142857142857143,0.05714285714285714,0.7714285714285715,175
تجد,Africa_Europe,0,8,0,0.0,1.0,0.0,1.0,8
تقدر,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
ovo,Americas,6,5,0,0.5454545454545454,0.45454545454545453,0.0,0.5454545454545454,11
d'avoir,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
طلعت,Africa_Europe,0,4,0,0.0,1.0,0.0,1.0,4
purchase,Americas,13,3,4,0.65,0.15,0.2,0.65,20
ministre,Africa_Europe,0,3,0,0.0,1.0,0.0,1.0,3
attempt,Americas,10,4,1,0.6666666666666666,0.26666666666666666,0.06666666666666667,0.6666666666666666,15
caixa,Americas,17,1,0,0.9444444444444444,0.05555555555555555,0.0,0.9444444444444444,18
third,Americas,21,6,4,0.6774193548387096,0.1935483870967742,0.12903225806451613,0.6774193548387096,31
گیا,Asia_Australia,0,0,3,0.0,0.0,1.0,1.0,3
@flotus,Americas,3,0,1,0.75,0.0,0.25,0.75,4
gelmiş,Africa_Europe,0,6,0,0.0,1.0,0.0,1.0,6
#thankmas,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
sesión,Americas,5,4,0,0.5555555555555556,0.4444444444444444,0.0,0.5555555555555556,9
maintain,Americas,2,1,2,0.4,0.2,0.4,0.4,5
bahasa,Asia_Australia,0,0,8,0.0,0.0,1.0,1.0,8
goodbye,Americas,9,0,2,0.8181818181818182,0.0,0.18181818181818182,0.8181818181818182,11
ministra,Americas,4,0,0,1.0,0.0,0.0,1.0,4
athletes,Americas,8,0,0,1.0,0.0,0.0,1.0,8
ياربي,Africa_Europe,0,3,0,0.0,1.0,0.0,1.0,3
tunggu,Asia_Australia,0,0,10,0.0,0.0,1.0,1.0,10
μια,Africa_Europe,0,8,0,0.0,1.0,0.0,1.0,8
aguento,Americas,50,1,0,0.9803921568627451,0.0196078431372549,0.0,0.9803921568627451,51
banger,Americas,5,2,0,0.7142857142857143,0.2857142857142857,0.0,0.7142857142857143,7
língua,Americas,7,0,0,1.0,0.0,0.0,1.0,7
madrugada,Americas,15,0,0,1.0,0.0,0.0,1.0,15
北海道,Asia_Australia,0,0,12,0.0,0.0,1.0,1.0,12
banget,Asia_Australia,1,1,44,0.021739130434782608,0.021739130434782608,0.9565217391304348,0.9565217391304348,46
atención,Americas,18,4,0,0.8181818181818182,0.18181818181818182,0.0,0.8181818181818182,22
enseña,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
@xxx_men_pt,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
encounter,Americas,2,0,0,1.0,0.0,0.0,1.0,2
aguenta,Americas,12,0,0,1.0,0.0,0.0,1.0,12
@realjameswoods,Americas,5,0,0,1.0,0.0,0.0,1.0,5
maiores,Americas,4,0,0,1.0,0.0,0.0,1.0,4
clave,Americas,4,1,0,0.8,0.2,0.0,0.8,5
keyboard,Africa_Europe,3,4,3,0.3,0.4,0.3,0.4,10
tetap,Asia_Australia,0,0,17,0.0,0.0,1.0,1.0,17
liberdade,Americas,9,0,0,1.0,0.0,0.0,1.0,9
@etsy,Americas,2,0,0,1.0,0.0,0.0,1.0,2
afim,Americas,7,0,0,1.0,0.0,0.0,1.0,7
dün,Africa_Europe,0,6,0,0.0,1.0,0.0,1.0,6
bucin,Asia_Australia,0,0,2,0.0,0.0,1.0,1.0,2
before,Americas,214,90,22,0.656441717791411,0.27607361963190186,0.06748466257668712,0.656441717791411,326
álbum,Americas,28,1,0,0.9655172413793104,0.034482758620689655,0.0,0.9655172413793104,29
wwww,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
solidaridad,Americas,1,0,0,1.0,0.0,0.0,1.0,1
شریف,Asia_Australia,0,0,5,0.0,0.0,1.0,1.0,5
pharma,Americas,5,0,1,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,6
pequeña,Americas,5,0,0,1.0,0.0,0.0,1.0,5
cerrar,Americas,12,0,0,1.0,0.0,0.0,1.0,12
personal,Americas,47,11,4,0.7580645161290323,0.1774193548387097,0.06451612903225806,0.7580645161290323,62
gente,Americas,487,46,1,0.9119850187265918,0.08614232209737828,0.0018726591760299626,0.9119850187265918,534
ouvindo,Americas,14,1,0,0.9333333333333333,0.06666666666666667,0.0,0.9333333333333333,15
@thecw,Americas,1,0,0,1.0,0.0,0.0,1.0,1
ایسا,Africa_Europe,0,3,1,0.0,0.75,0.25,0.75,4
crew,Americas,13,2,0,0.8666666666666667,0.13333333333333333,0.0,0.8666666666666667,15
better,Americas,280,88,29,0.7052896725440806,0.2216624685138539,0.07304785894206549,0.7052896725440806,397
barato,Americas,4,0,0,1.0,0.0,0.0,1.0,4
durum,Africa_Europe,0,4,0,0.0,1.0,0.0,1.0,4
comenta,Americas,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,6
differently,Americas,9,2,0,0.8181818181818182,0.18181818181818182,0.0,0.8181818181818182,11
creo,Americas,77,31,1,0.7064220183486238,0.28440366972477066,0.009174311926605505,0.7064220183486238,109
@uenoiadaa,Americas,1,0,0,1.0,0.0,0.0,1.0,1
crea,Africa_Europe,0,3,0,0.0,1.0,0.0,1.0,3
weeks,Americas,63,19,8,0.7,0.2111111111111111,0.08888888888888889,0.7,90
@temsbaby,Africa_Europe,0,3,0,0.0,1.0,0.0,1.0,3
cree,Americas,14,1,0,0.9333333333333333,0.06666666666666667,0.0,0.9333333333333333,15
confidently,Americas,2,0,0,1.0,0.0,0.0,1.0,2
@bettemidler,Americas,3,0,0,1.0,0.0,0.0,1.0,3
donors,Americas,3,0,0,1.0,0.0,0.0,1.0,3
الماء,Africa_Europe,0,5,0,0.0,1.0,0.0,1.0,5
deleting,Americas,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,3
vivre,Africa_Europe,0,3,0,0.0,1.0,0.0,1.0,3
combination,Africa_Europe,2,6,0,0.25,0.75,0.0,0.75,8
políticas,Africa_Europe,1,4,0,0.2,0.8,0.0,0.8,5
weakness,Americas,4,2,2,0.5,0.25,0.25,0.5,8
workout,Americas,17,5,3,0.68,0.2,0.12,0.68,25
aoc,Americas,10,0,1,0.9090909090909091,0.0,0.09090909090909091,0.9090909090909091,11
almak,Africa_Europe,0,4,0,0.0,1.0,0.0,1.0,4
griezmann,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
therapy,Americas,10,2,0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,12
